7395	6017:	1101111	1088
7394	1860:	1101120	1085
7393	1984:	1101120	1085
7392	2368:	1101120	1085
7391	2480:	1101120	1085
7390	3720:	1101120	1085
7389	4960:	1101120	1085
7388	5735:	1101120	1085
7387	5920:	1101120	1085
7386	5952:	1101120	1085
7385	7104:	1101120	1085
7384	7440:	1101120	1085
7383	9920:	1101120	1085
7382	593:	1101201	1081
7381	1779:	1101201	1081
7380	1857:	1101201	1081
7379	1562:	1101210	1079
7378	2585:	1101210	1079
7377	3102:	1101210	1079
7376	3905:	1101210	1079
7375	4686:	1101210	1079
7374	5170:	1101210	1079
7373	7755:	1101210	1079
7372	7810:	1101210	1079
7371	587:	1101212	1077
7370	1174:	1101212	1077
7369	2348:	1101212	1077
7368	4109:	1101212	1077
7367	8218:	1101212	1077
7366	2299:	1101221	1075
7365	304:	1102000	1074
7364	1520:	1102000	1074
7363	2375:	1102000	1074
7362	3625:	1102000	1074
7361	4750:	1102000	1074
7360	7250:	1102000	1074
7359	7600:	1102000	1074
7358	8816:	1102000	1074
7357	9500:	1102000	1074
7356	3113:	1102002	1071
7355	3894:	1102002	1071
7354	6226:	1102002	1071
7353	9339:	1102002	1071
7352	4498:	1102010	1070
7351	2575:	1102100	1064
7350	2675:	1102100	1064
7349	5150:	1102100	1064
7348	5350:	1102100	1064
7347	2569:	1102101	1063
7346	4771:	1102101	1063
7345	7707:	1102101	1063
7344	643:	1102102	1062
7343	857:	1102102	1062
7342	1286:	1102102	1062
7341	1714:	1102102	1062
7340	4322:	1102110	1061
7339	1364:	1102112	1059
7338	2728:	1102112	1059
7337	3131:	1102112	1059
7336	3232:	1102112	1059
7335	5456:	1102112	1059
7334	6262:	1102112	1059
7333	2335:	1102120	1058
7332	2360:	1102120	1058
7331	3736:	1102120	1058
7330	4670:	1102120	1058
7329	9340:	1102120	1058
7328	8747:	1102122	1056
7327	4877:	1102202	1053
7326	9754:	1102202	1053
7325	1067:	1102211	1051
7324	612:	1102212	1050
7323	1801:	1102212	1050
7322	3602:	1102212	1050
7321	5403:	1102212	1050
7320	7204:	1102212	1050
7319	7351:	1110001	1053
7318	397:	1110012	1049
7317	794:	1110012	1049
7316	1191:	1110012	1049
7315	1398:	1110012	1049
7314	1588:	1110012	1049
7313	2382:	1110012	1049
7312	2796:	1110012	1049
7311	4764:	1110012	1049
7310	199:	1110022	1046
7309	398:	1110022	1046
7308	2789:	1110022	1046
7307	5578:	1110022	1046
7306	557:	1110101	1044
7305	1993:	1110101	1044
7304	2701:	1110111	1041
7303	5069:	1110111	1041
7302	8103:	1110111	1041
7301	307:	1110112	1040
7300	614:	1110112	1040
7299	904:	1110112	1040
7298	1228:	1110112	1040
7297	1808:	1110112	1040
7296	2456:	1110112	1040
7295	3616:	1110112	1040
7294	4912:	1110112	1040
7293	9824:	1110112	1040
7292	696:	1110120	1039
7291	2552:	1110120	1039
7290	3480:	1110120	1039
7289	4205:	1110120	1039
7288	6728:	1110120	1039
7287	7656:	1110120	1039
7286	8410:	1110120	1039
7285	2207:	1110121	1038
7284	3416:	1110200	1036
7283	6344:	1110200	1036
7282	3218:	1110210	1033
7281	8045:	1110210	1033
7280	9654:	1110210	1033
7279	313:	1110211	1032
7278	3547:	1110211	1032
7277	641:	1110212	1031
7276	866:	1110212	1031
7275	1282:	1110212	1031
7274	1732:	1110212	1031
7273	2564:	1110212	1031
7272	1393:	1110221	1029
7271	2305:	1111010	1025
7270	4610:	1111010	1025
7269	1441:	1111011	1024
7268	2827:	1111011	1024
7267	4323:	1111011	1024
7266	8481:	1111011	1024
7265	1025:	1111100	1020
7264	2050:	1111100	1020
7263	4100:	1111100	1020
7262	6775:	1111100	1020
7261	1919:	1111101	1019
7260	5757:	1111101	1019
7259	239:	1111111	1016
7258	4649:	1111111	1016
7257	1615:	1111120	1014
7256	3230:	1111120	1014
7255	3440:	1111120	1014
7254	3655:	1111120	1014
7253	4085:	1111120	1014
7252	5168:	1111120	1014
7251	6460:	1111120	1014
7250	7310:	1111120	1014
7249	8170:	1111120	1014
7248	913:	1111121	1013
7247	1739:	1111221	1005
7246	2627:	1111221	1005
7245	5217:	1111221	1005
7244	7881:	1111221	1005
7243	161:	1111222	1004
7242	322:	1111222	1004
7241	493:	1111222	1004
7240	833:	1111222	1004
7239	986:	1111222	1004
7238	1127:	1111222	1004
7237	1421:	1111222	1004
7236	1666:	1111222	1004
7235	2254:	1111222	1004
7234	2737:	1111222	1004
7233	2842:	1111222	1004
7232	3451:	1111222	1004
7231	4669:	1111222	1004
7230	5474:	1111222	1004
7229	6902:	1111222	1004
7228	9338:	1111222	1004
7227	8896:	1112000	1004
7226	1023:	1112001	1003
7225	1087:	1112001	1003
7224	3261:	1112001	1003
7223	2911:	1112002	1002
7222	5822:	1112002	1002
7221	7831:	1112002	1002
7220	254:	1112012	1000
7219	508:	1112012	1000
7218	796:	1112012	1000
7217	1397:	1112012	1000
7216	2189:	1112012	1000
7215	2794:	1112012	1000
7214	4378:	1112012	1000
7213	5588:	1112012	1000
7212	8756:	1112012	1000
7211	1316:	1112020	999
7210	1645:	1112020	999
7209	3290:	1112020	999
7208	3380:	1112020	999
7207	6580:	1112020	999
7206	4987:	1112101	995
7205	7723:	1112112	992
7204	4261:	1112121	990
7203	2075:	1112200	988
7202	3320:	1112200	988
7201	4150:	1112200	988
7200	8300:	1112200	988
7199	882:	1112202	986
7198	1261:	1112202	986
7197	2522:	1112202	986
7196	3783:	1112202	986
7195	4753:	1112202	986
7194	7566:	1112202	986
7193	8827:	1112202	986
7192	9506:	1112202	986
7191	597:	1112211	985
7190	621:	1112211	985
7189	1791:	1112211	985
7188	1863:	1112211	985
7187	4577:	1112211	985
7186	5373:	1112211	985
7185	5589:	1112211	985
7184	1665:	1112220	983
7183	3330:	1112220	983
7182	6012:	1112220	983
7181	6660:	1112220	983
7180	7515:	1112220	983
7179	1792:	1120000	987
7178	8960:	1120000	987
7177	3237:	1120002	985
7176	6474:	1120002	985
7175	6747:	1120002	985
7174	4766:	1120010	985
7173	6788:	1120020	982
7172	8485:	1120020	982
7171	2623:	1120021	981
7170	5437:	1120022	980
7169	9740:	1120100	979
7168	1621:	1120111	976
7167	1096:	1120112	975
7166	1918:	1120112	975
7165	2192:	1120112	975
7164	3836:	1120112	975
7163	7672:	1120112	975
7162	1640:	1120120	974
7161	3415:	1120120	974
7160	5464:	1120120	974
7159	6830:	1120120	974
7158	8059:	1120201	971
7157	719:	1120202	970
7156	779:	1120202	970
7155	1438:	1120202	970
7154	1558:	1120202	970
7153	2462:	1120210	969
7152	6155:	1120210	969
7151	522:	1120212	968
7150	1044:	1120212	968
7149	2146:	1120212	968
7148	4292:	1120212	968
7147	6438:	1120212	968
7146	7569:	1120212	968
7145	2836:	1120220	967
7144	3545:	1120220	967
7143	7090:	1120220	967
7142	6551:	1120221	966
7141	7375:	1121000	965
7140	8968:	1121000	965
7139	645:	1121010	963
7138	1185:	1121010	963
7137	1290:	1121010	963
7136	1738:	1121010	963
7135	2370:	1121010	963
7134	4345:	1121010	963
7133	5214:	1121010	963
7132	6794:	1121010	963
7131	7095:	1121010	963
7130	8690:	1121010	963
7129	9748:	1121020	960
7128	2453:	1121021	959
7127	5027:	1121021	959
7126	574:	1121022	958
7125	651:	1121022	958
7124	861:	1121022	958
7123	1271:	1121022	958
7122	1302:	1121022	958
7121	1722:	1121022	958
7120	1953:	1121022	958
7119	2009:	1121022	958
7118	2542:	1121022	958
7117	2583:	1121022	958
7116	3038:	1121022	958
7115	3813:	1121022	958
7114	3906:	1121022	958
7113	4018:	1121022	958
7112	4557:	1121022	958
7111	5166:	1121022	958
7110	6027:	1121022	958
7109	7626:	1121022	958
7108	8897:	1121022	958
7107	9114:	1121022	958
7106	577:	1121111	954
7105	1943:	1121111	954
7104	414:	1121112	954
7103	677:	1121112	954
7102	828:	1121112	954
7101	1354:	1121112	954
7100	1656:	1121112	954
7099	2031:	1121112	954
7098	2708:	1121112	954
7097	4062:	1121112	954
7096	5416:	1121112	954
7095	6093:	1121112	954
7094	8124:	1121112	954
7093	980:	1121120	953
7092	1960:	1121120	953
7091	2080:	1121120	953
7090	2464:	1121120	953
7089	3920:	1121120	953
7088	4576:	1121120	953
7087	6160:	1121120	953
7086	7840:	1121120	953
7085	729:	1121202	949
7084	1458:	1121202	949
7083	1538:	1121202	949
7082	4614:	1121202	949
7081	6921:	1121202	949
7080	1369:	1121211	947
7079	4107:	1121211	947
7078	9583:	1121211	947
7077	89:	1121222	944
7076	178:	1121222	944
7075	6299:	1121222	944
7074	2992:	1122000	944
7073	4125:	1122000	944
7072	8250:	1122000	944
7071	8976:	1122000	944
7070	749:	1122002	942
7069	1498:	1122002	942
7068	5243:	1122002	942
7067	3074:	1122010	942
7066	4234:	1122010	942
7065	7685:	1122010	942
7064	7738:	1122010	942
7063	3463:	1122012	940
7062	6926:	1122012	940
7061	916:	1122100	937
7060	1225:	1122100	937
7059	2450:	1122100	937
7058	4580:	1122100	937
7057	4900:	1122100	937
7056	5725:	1122100	937
7055	6412:	1122100	937
7054	1737:	1122102	935
7053	1938:	1122102	935
7052	3281:	1122102	935
7051	3474:	1122102	935
7050	5814:	1122102	935
7049	6562:	1122102	935
7048	9843:	1122102	935
7047	356:	1122112	933
7046	712:	1122112	933
7045	788:	1122112	933
7044	1424:	1122112	933
7043	1576:	1122112	933
7042	2848:	1122112	933
7041	3152:	1122112	933
7040	5696:	1122112	933
7039	6304:	1122112	933
7038	1080:	1122120	932
7037	5195:	1122120	932
7036	8312:	1122120	932
7035	1463:	1122121	931
7034	2717:	1122121	931
7033	4543:	1122121	931
7032	8437:	1122121	931
7031	1448:	1122200	930
7030	4525:	1122200	930
7029	6200:	1122200	930
7028	7240:	1122200	930
7027	9050:	1122200	930
7026	267:	1122201	929
7025	801:	1122201	929
7024	2403:	1122201	929
7023	4203:	1122201	929
7022	6066:	1122210	928
7021	3083:	1122212	926
7020	6166:	1122212	926
7019	251:	1122221	925
7018	263:	1122221	925
7017	4267:	1122221	925
7016	4471:	1122221	925
7015	3529:	1122222	924
7014	7058:	1122222	924
7013	9375:	1200000	987
7012	1849:	1200001	986
7011	2537:	1200001	986
7010	1373:	1200002	986
7009	2746:	1200002	986
7008	4898:	1200010	985
7007	7595:	1200010	985
7006	7742:	1200010	985
7005	1669:	1200011	984
7004	8276:	1200020	982
7003	569:	1200021	982
7002	1707:	1200021	982
7001	4364:	1200100	980
7000	6937:	1200101	979
6999	887:	1200111	977
6998	2661:	1200111	977
6997	9757:	1200111	977
6996	856:	1200112	976
6995	1402:	1200112	976
6994	1712:	1200112	976
6993	2804:	1200112	976
6992	5608:	1200112	976
6991	1095:	1200120	975
6990	1752:	1200120	975
6989	2055:	1200120	975
6988	2190:	1200120	975
6987	3288:	1200120	975
6986	4110:	1200120	975
6985	4380:	1200120	975
6984	5480:	1200120	975
6983	8220:	1200120	975
6982	8760:	1200120	975
6981	7793:	1200122	974
6980	2824:	1200200	973
6979	8825:	1200200	973
6978	7274:	1200210	971
6977	3439:	1200211	970
6976	6631:	1200211	970
6975	1018:	1200222	967
6974	1527:	1200222	967
6973	3054:	1200222	967
6972	4581:	1200222	967
6971	9162:	1200222	967
6970	9608:	1201000	966
6969	1761:	1201002	965
6968	2046:	1201002	965
6967	3522:	1201002	965
6966	6457:	1201002	965
6965	2894:	1201010	964
6964	7235:	1201010	964
6963	1423:	1201012	963
6962	2846:	1201012	963
6961	5692:	1201012	963
6960	2164:	1201020	962
6959	2705:	1201020	962
6958	5410:	1201020	962
6957	6492:	1201020	962
6956	8115:	1201020	962
6955	1297:	1201022	960
6954	2594:	1201022	960
6953	2141:	1201101	959
6952	6423:	1201101	959
6951	4567:	1201121	954
6950	531:	1201122	954
6949	783:	1201122	954
6948	1062:	1201122	954
6947	1131:	1201122	954
6946	1566:	1201122	954
6945	1593:	1201122	954
6944	2262:	1201122	954
6943	2301:	1201122	954
6942	3186:	1201122	954
6941	3393:	1201122	954
6940	3422:	1201122	954
6939	4602:	1201122	954
6938	6786:	1201122	954
6937	6903:	1201122	954
6936	3120:	1201200	953
6935	3696:	1201200	953
6934	5200:	1201200	953
6933	5775:	1201200	953
6932	6864:	1201200	953
6931	7800:	1201200	953
6930	549:	1201212	949
6929	732:	1201212	949
6928	1098:	1201212	949
6927	2188:	1201212	949
6926	2196:	1201212	949
6925	4923:	1201212	949
6924	6564:	1201212	949
6923	9846:	1201212	949
6922	483:	1201221	948
6921	829:	1201221	948
6920	1449:	1201221	948
6919	2487:	1201221	948
6918	5803:	1201221	948
6917	7461:	1201221	948
6916	9616:	1202000	947
6915	3967:	1202001	946
6914	778:	1202010	944
6913	1945:	1202010	944
6912	2334:	1202010	944
6911	3890:	1202010	944
6910	5835:	1202010	944
6909	2027:	1202011	944
6908	5249:	1202021	942
6907	6641:	1202021	942
6906	387:	1202022	941
6905	774:	1202022	941
6904	1553:	1202022	941
6903	3106:	1202022	941
6902	4659:	1202022	941
6901	9318:	1202022	941
6900	5951:	1202102	939
6899	2642:	1202110	938
6898	6605:	1202110	938
6897	2869:	1202111	937
6896	7961:	1202111	937
6895	6261:	1202112	936
6894	8348:	1202112	936
6893	3665:	1202120	936
6892	5864:	1202120	936
6891	7330:	1202120	936
6890	1377:	1202121	935
6889	1649:	1202121	935
6888	2619:	1202121	935
6887	4131:	1202121	935
6886	4947:	1202121	935
6885	7857:	1202121	935
6884	8407:	1202201	933
6883	1086:	1202202	932
6882	1107:	1202202	932
6881	1629:	1202202	932
6880	2214:	1202202	932
6879	3258:	1202202	932
6878	3321:	1202202	932
6877	4887:	1202202	932
6876	6642:	1202202	932
6875	7421:	1202202	932
6874	9774:	1202202	932
6873	1251:	1202211	931
6872	2883:	1202211	931
6871	4309:	1202211	931
6870	8649:	1202211	931
6869	979:	1202212	930
6868	1958:	1202212	930
6867	3377:	1202212	930
6866	3916:	1202212	930
6865	6754:	1202212	930
6864	2174:	1202222	928
6863	7609:	1202222	928
6862	1936:	1210000	933
6861	9680:	1210000	933
6860	811:	1210012	930
6859	1622:	1210012	930
6858	3244:	1210012	930
6857	1204:	1210020	929
6856	1505:	1210020	929
6855	2345:	1210020	929
6854	2580:	1210020	929
6853	3010:	1210020	929
6852	3612:	1210020	929
6851	4515:	1210020	929
6850	4690:	1210020	929
6849	5628:	1210020	929
6848	6020:	1210020	929
6847	7035:	1210020	929
6846	9030:	1210020	929
6845	9380:	1210020	929
6844	3891:	1210101	926
6843	4246:	1210110	925
6842	928:	1210112	923
6841	1856:	1210112	923
6840	2608:	1210112	923
6839	3712:	1210112	923
6838	4727:	1210112	923
6837	5216:	1210112	923
6836	7424:	1210112	923
6835	9454:	1210112	923
6834	8833:	1210121	922
6833	1422:	1210122	921
6832	2923:	1210122	921
6831	5846:	1210122	921
6830	8769:	1210122	921
6829	2597:	1210202	919
6828	5194:	1210202	919
6827	603:	1210221	916
6826	1809:	1210221	916
6825	2007:	1210221	916
6824	5427:	1210221	916
6823	6021:	1210221	916
6822	1157:	1210222	915
6821	2314:	1210222	915
6820	6799:	1210222	915
6819	1384:	1211000	915
6818	6920:	1211000	915
6817	9688:	1211000	915
6816	6546:	1211010	913
6815	1619:	1211012	911
6814	3238:	1211012	911
6813	6476:	1211012	911
6812	604:	1211020	911
6811	755:	1211020	911
6810	1510:	1211020	911
6809	1604:	1211020	911
6808	2005:	1211020	911
6807	3020:	1211020	911
6806	4010:	1211020	911
6805	8020:	1211020	911
6804	791:	1211021	910
6803	1531:	1211021	910
6802	3541:	1211022	909
6801	7082:	1211022	909
6800	2797:	1211101	908
6799	562:	1211110	907
6798	862:	1211110	907
6797	1405:	1211110	907
6796	2155:	1211110	907
6795	2810:	1211110	907
6794	4310:	1211110	907
6793	534:	1211112	905
6792	567:	1211112	905
6791	623:	1211112	905
6790	648:	1211112	905
6789	972:	1211112	905
6788	1068:	1211112	905
6787	1134:	1211112	905
6786	1246:	1211112	905
6785	1602:	1211112	905
6784	1701:	1211112	905
6783	1869:	1211112	905
6782	1944:	1211112	905
6781	2136:	1211112	905
6780	2268:	1211112	905
6779	2492:	1211112	905
6778	3204:	1211112	905
6777	3402:	1211112	905
6776	3738:	1211112	905
6775	4536:	1211112	905
6774	4806:	1211112	905
6773	4984:	1211112	905
6772	5607:	1211112	905
6771	6408:	1211112	905
6770	6804:	1211112	905
6769	7209:	1211112	905
6768	7476:	1211112	905
6767	9612:	1211112	905
6766	2759:	1211201	902
6765	2662:	1211210	901
6764	6655:	1211210	901
6763	2281:	1211211	900
6762	6843:	1211211	900
6761	8972:	1211220	899
6760	1639:	1211221	898
6759	8129:	1211221	898
6758	9696:	1212000	897
6757	4223:	1212001	897
6756	6809:	1212002	896
6755	2313:	1212012	894
6754	3084:	1212012	894
6753	4626:	1212012	894
6752	9252:	1212012	894
6751	1564:	1212100	891
6750	2108:	1212100	891
6749	2852:	1212100	891
6748	7820:	1212100	891
6747	9775:	1212100	891
6746	776:	1212112	888
6745	1136:	1212112	888
6744	1552:	1212112	888
6743	2134:	1212112	888
6742	3124:	1212112	888
6741	4268:	1212112	888
6740	6248:	1212112	888
6739	6887:	1212112	888
6738	8536:	1212112	888
6737	585:	1212120	888
6736	1170:	1212120	888
6735	2072:	1212120	888
6734	2340:	1212120	888
6733	2520:	1212120	888
6732	3848:	1212120	888
6731	4095:	1212120	888
6730	4680:	1212120	888
6729	6216:	1212120	888
6728	8190:	1212120	888
6727	1831:	1212122	886
6726	3662:	1212122	886
6725	1672:	1212200	886
6724	5225:	1212200	886
6723	7975:	1212200	886
6722	8360:	1212200	886
6721	3434:	1212202	884
6720	1903:	1212211	883
6719	1952:	1220000	885
6718	9760:	1220000	885
6717	2891:	1220002	884
6716	2954:	1220002	884
6715	5782:	1220002	884
6714	7394:	1220010	884
6713	7219:	1220011	883
6712	2047:	1220012	882
6711	3427:	1220012	882
6710	4094:	1220012	882
6709	6854:	1220012	882
6708	8188:	1220012	882
6707	2167:	1220021	881
6706	6193:	1220021	881
6705	2658:	1220022	880
6704	2754:	1220022	880
6703	3987:	1220022	880
6702	7531:	1220022	880
6701	7974:	1220022	880
6700	588:	1220100	880
6699	2324:	1220100	880
6698	2940:	1220100	880
6697	3675:	1220100	880
6696	4980:	1220100	880
6695	6225:	1220100	880
6694	6972:	1220100	880
6693	7350:	1220100	880
6692	2171:	1220102	879
6691	3653:	1220102	879
6690	4342:	1220102	879
6689	7306:	1220102	879
6688	4861:	1220111	877
6687	1832:	1220112	877
6686	2748:	1220112	877
6685	3664:	1220112	877
6684	5328:	1220112	877
6683	5496:	1220112	877
6682	8244:	1220112	877
6681	8473:	1220112	877
6680	3245:	1220120	876
6679	4136:	1220120	876
6678	5192:	1220120	876
6677	6490:	1220120	876
6676	963:	1220121	875
6675	2247:	1220121	875
6674	3801:	1220121	875
6673	6741:	1220121	875
6672	4453:	1220122	875
6671	8357:	1220122	875
6670	8906:	1220122	875
6669	1161:	1220211	872
6668	3153:	1220211	872
6667	9459:	1220211	872
6666	5237:	1220221	870
6665	3256:	1221000	869
6664	9768:	1221000	869
6663	2609:	1221012	866
6662	5218:	1221012	866
6661	7827:	1221012	866
6660	1103:	1221021	865
6659	3309:	1221021	865
6658	9927:	1221021	865
6657	6327:	1221111	861
6656	7141:	1221111	861
6655	720:	1221120	860
6654	1440:	1221120	860
6653	1536:	1221120	860
6652	2385:	1221120	860
6651	2880:	1221120	860
6650	3180:	1221120	860
6649	4608:	1221120	860
6648	4770:	1221120	860
6647	5760:	1221120	860
6646	6360:	1221120	860
6645	7680:	1221120	860
6644	9540:	1221120	860
6643	5680:	1221200	858
6642	8600:	1221200	858
6641	2887:	1221201	858
6640	8661:	1221201	858
6639	1637:	1221202	857
6638	3274:	1221202	857
6637	9046:	1221210	856
6636	1151:	1221211	856
6635	2684:	1221220	855
6634	3355:	1221220	855
6633	6710:	1221220	855
6632	752:	1222000	853
6631	3760:	1222000	853
6630	5875:	1222000	853
6629	9776:	1222000	853
6628	2341:	1222002	852
6627	4682:	1222002	852
6626	7023:	1222002	852
6625	1071:	1222011	851
6624	1141:	1222011	851
6623	1467:	1222011	851
6622	2499:	1222011	851
6621	2771:	1222011	851
6620	3423:	1222011	851
6619	7497:	1222011	851
6618	7987:	1222011	851
6617	8313:	1222011	851
6616	1395:	1222020	850
6615	2628:	1222020	850
6614	2790:	1222020	850
6613	3285:	1222020	850
6612	3348:	1222020	850
6611	4185:	1222020	850
6610	5580:	1222020	850
6609	6570:	1222020	850
6608	7884:	1222020	850
6607	8370:	1222020	850
6606	9052:	1222020	850
6605	9855:	1222020	850
6604	6606:	1222110	846
6603	2651:	1222111	846
6602	5071:	1222111	846
6601	2896:	1222112	845
6600	3376:	1222112	845
6599	5792:	1222112	845
6598	6752:	1222112	845
6597	9623:	1222121	844
6596	225:	1222200	843
6595	450:	1222200	843
6594	900:	1222200	843
6593	1575:	1222200	843
6592	1800:	1222200	843
6591	2328:	1222200	843
6590	2425:	1222200	843
6589	3150:	1222200	843
6588	3880:	1222200	843
6587	4850:	1222200	843
6586	5432:	1222200	843
6585	6300:	1222200	843
6584	6984:	1222200	843
6583	7275:	1222200	843
6582	9700:	1222200	843
6581	5962:	1222210	841
6580	787:	1222211	841
6579	537:	1222212	840
6578	1074:	1222212	840
6577	1138:	1222212	840
6576	2148:	1222212	840
6575	2276:	1222212	840
6574	3414:	1222212	840
6573	6828:	1222212	840
6572	2541:	1222221	839
6571	4477:	1222221	839
6570	4719:	1222221	839
6569	2454:	2000010	1368
6568	6135:	2000010	1368
6567	6689:	2000011	1367
6566	2825:	2000100	1363
6565	3540:	2000100	1363
6564	4425:	2000100	1363
6563	5650:	2000100	1363
6562	8475:	2000100	1363
6561	8850:	2000100	1363
6560	4057:	2000101	1362
6559	8065:	2000120	1357
6558	3617:	2000201	1354
6557	2878:	2000210	1352
6556	7195:	2000210	1352
6555	7043:	2000212	1350
6554	2516:	2000220	1349
6553	3604:	2000220	1349
6552	7548:	2000220	1349
6551	7844:	2000220	1349
6550	5336:	2001000	1347
6549	8625:	2001000	1347
6548	7121:	2001001	1346
6547	4369:	2001002	1345
6546	8738:	2001002	1345
6545	947:	2001011	1343
6544	2113:	2001011	1343
6543	381:	2001012	1342
6542	762:	2001012	1342
6541	1524:	2001012	1342
6540	1651:	2001012	1342
6539	3302:	2001012	1342
6538	4953:	2001012	1342
6537	5252:	2001012	1342
6536	6604:	2001012	1342
6535	7878:	2001012	1342
6534	9906:	2001012	1342
6533	7303:	2001022	1340
6532	9179:	2001022	1340
6531	4126:	2001110	1336
6530	8069:	2001112	1334
6529	1895:	2001120	1334
6528	3790:	2001120	1334
6527	5685:	2001120	1334
6526	7580:	2001120	1334
6525	6373:	2001122	1332
6524	1383:	2001201	1330
6523	4341:	2001201	1330
6522	3122:	2001202	1329
6521	4487:	2001202	1329
6520	8974:	2001202	1329
6519	3254:	2001210	1328
6518	8135:	2001210	1328
6517	9762:	2001210	1328
6516	2956:	2001212	1327
6515	2795:	2001220	1326
6514	5590:	2001220	1326
6513	9308:	2001220	1326
6512	6313:	2001221	1325
6511	1523:	2001222	1324
6510	3046:	2001222	1324
6509	4569:	2001222	1324
6508	9138:	2001222	1324
6507	1133:	2002011	1320
6506	1957:	2002011	1320
6505	3193:	2002011	1320
6504	3399:	2002011	1320
6503	5871:	2002011	1320
6502	6479:	2002011	1320
6501	9579:	2002011	1320
6500	1081:	2002012	1319
6499	2162:	2002012	1319
6498	4324:	2002012	1319
6497	3660:	2002020	1318
6496	2531:	2002021	1317
6495	1148:	2002112	1312
6494	1312:	2002112	1312
6493	1744:	2002112	1312
6492	2296:	2002112	1312
6491	2624:	2002112	1312
6490	3488:	2002112	1312
6489	4469:	2002112	1312
6488	4592:	2002112	1312
6487	6104:	2002112	1312
6486	6976:	2002112	1312
6485	8938:	2002112	1312
6484	9184:	2002112	1312
6483	1128:	2002200	1308
6482	1704:	2002200	1308
6481	5640:	2002200	1308
6480	8520:	2002200	1308
6479	1942:	2002202	1306
6478	2062:	2002202	1306
6477	1916:	2002220	1303
6476	9580:	2002220	1303
6475	471:	2002221	1302
6474	1413:	2002221	1302
6473	1417:	2002221	1302
6472	2041:	2002221	1302
6471	4251:	2002221	1302
6470	6123:	2002221	1302
6469	3216:	2010000	1306
6468	5360:	2010000	1306
6467	2843:	2010001	1305
6466	2698:	2010010	1303
6465	5662:	2010010	1303
6464	6745:	2010010	1303
6463	5063:	2010011	1302
6462	2006:	2010012	1301
6461	2839:	2010012	1301
6460	3009:	2010012	1301
6459	4012:	2010012	1301
6458	5678:	2010012	1301
6457	6018:	2010012	1301
6456	8517:	2010012	1301
6455	9853:	2010012	1301
6454	661:	2010101	1297
6453	3041:	2010101	1297
6452	642:	2010102	1296
6451	3317:	2010102	1296
6450	6634:	2010102	1296
6449	9393:	2010102	1296
6448	9951:	2010102	1296
6447	832:	2010112	1294
6446	1024:	2010112	1294
6445	1208:	2010112	1294
6444	1664:	2010112	1294
6443	1963:	2010112	1294
6442	2416:	2010112	1294
6441	3328:	2010112	1294
6440	3926:	2010112	1294
6439	4832:	2010112	1294
6438	6656:	2010112	1294
6437	7852:	2010112	1294
6436	9664:	2010112	1294
6435	4507:	2010122	1291
6434	9014:	2010122	1291
6433	3496:	2010200	1291
6432	4232:	2010200	1291
6431	4891:	2010201	1290
6430	3622:	2010210	1288
6429	9055:	2010210	1288
6428	3851:	2010222	1284
6427	7702:	2010222	1284
6426	6637:	2011011	1280
6425	502:	2011012	1280
6424	1004:	2011012	1280
6423	2003:	2011012	1280
6422	4006:	2011012	1280
6421	8012:	2011012	1280
6420	1108:	2011020	1279
6419	1452:	2011020	1279
6418	1815:	2011020	1279
6417	3324:	2011020	1279
6416	3630:	2011020	1279
6415	4155:	2011020	1279
6414	5540:	2011020	1279
6413	7260:	2011020	1279
6412	8310:	2011020	1279
6411	2975:	2011100	1276
6410	4225:	2011100	1276
6409	5950:	2011100	1276
6408	8450:	2011100	1276
6407	6911:	2011101	1276
6406	3118:	2011110	1274
6405	7795:	2011110	1274
6404	9354:	2011110	1274
6403	1048:	2011112	1272
6402	2489:	2011112	1272
6401	3838:	2011112	1272
6400	4978:	2011112	1272
6399	7676:	2011112	1272
6398	9956:	2011112	1272
6397	5465:	2011120	1272
6396	9907:	2011121	1271
6395	2533:	2011202	1268
6394	5066:	2011202	1268
6393	6749:	2011202	1268
6392	644:	2011212	1265
6391	694:	2011212	1265
6390	966:	2011212	1265
6389	1388:	2011212	1265
6388	1932:	2011212	1265
6387	2082:	2011212	1265
6386	2429:	2011212	1265
6385	2898:	2011212	1265
6384	4164:	2011212	1265
6383	4858:	2011212	1265
6382	5796:	2011212	1265
6381	6246:	2011212	1265
6380	7287:	2011212	1265
6379	7981:	2011212	1265
6378	9716:	2011212	1265
6377	908:	2011220	1264
6376	1772:	2011220	1264
6375	2215:	2011220	1264
6374	4430:	2011220	1264
6373	4540:	2011220	1264
6372	8860:	2011220	1264
6371	9767:	2012002	1261
6370	4355:	2012010	1260
6369	5226:	2012010	1260
6368	8710:	2012010	1260
6367	4236:	2012100	1255
6366	1931:	2012102	1254
6365	3862:	2012102	1254
6364	5309:	2012111	1252
6363	628:	2012112	1252
6362	942:	2012112	1252
6361	1256:	2012112	1252
6360	1884:	2012112	1252
6359	2512:	2012112	1252
6358	2826:	2012112	1252
6357	3768:	2012112	1252
6356	4272:	2012112	1252
6355	5652:	2012112	1252
6354	7536:	2012112	1252
6353	9961:	2012122	1249
6352	983:	2012201	1248
6351	3149:	2012211	1245
6350	4757:	2012211	1245
6349	9447:	2012211	1245
6348	6388:	2012220	1244
6347	7985:	2012220	1244
6346	2237:	2020011	1243
6345	6711:	2020011	1243
6344	5788:	2020012	1243
6343	1237:	2020021	1241
